user_id,course_id,rating
566,20925,5
566,6986,4
566,24508,5
566,6030,5
566,36204,4
566,6215,5
566,8153,4
566,11540,5
566,3165,5
566,39178,5
566,14641,4
566,10549,4
566,14255,5
566,12130,5
566,13987,5
566,9733,5
566,10002,5
566,37926,5
566,9993,4
566,5478,5
566,1646,3
566,33814,2
566,29956,1
567,25927,4
567,1143,5
567,13004,5
567,23163,5
567,22070,5
567,15919,4
567,40269,4
567,28815,5
567,1358,5
567,37089,5
567,1362,4
567,20729,5
567,34070,5
567,32687,5
567,20627,4
567,18208,5
567,36942,4
567,38629,4
567,19550,4
567,32062,5
567,9325,5
567,40009,4
567,3414,3
567,18991,1
568,2125,4
568,1606,5
568,8672,5
568,10945,5
568,12769,5
568,14807,4
568,2387,5
568,2427,5
568,39412,5
568,14177,5
568,11139,5
568,2501,4
568,2704,5
568,3201,5
568,11296,4
568,39415,5
568,40383,2
568,28781,1
568,28011,2
568,26928,2
568,37840,2
569,20275,5
569,283,4
569,18223,4
569,1422,4
569,34204,5
569,35858,5
569,35823,4
569,25,5
569,34527,5
569,34638,5
569,25647,5
569,22294,4
569,4074,4
569,342,4
569,17432,5
569,1545,5
569,24954,5
569,36140,4
569,22232,5
569,34413,5
569,33288,5
569,18196,5
569,36498,4
569,17121,4
569,22571,2
569,41809,1
569,17662,1
570,25981,4
570,35588,5
570,33448,4
570,1045,4
570,25968,4
570,29128,4
570,1384,5
570,37329,5
570,30565,4
570,30821,5
570,27918,5
570,34197,5
570,33369,4
570,27750,5
570,1666,4
570,21491,5
570,1537,4
570,36353,2
570,41441,2
571,37925,4
571,28573,5
571,27256,5
571,910,5
571,32755,4
571,31707,4
571,37609,4
571,7152,4
571,14091,4
571,27949,5
571,5933,4
571,1491,4
571,3685,4
571,37909,4
571,27156,4
571,30193,2
571,15480,2
571,20279,2
571,10612,1
572,38106,4
572,32758,4
572,9393,5
572,19470,5
572,26344,4
572,10799,4
572,25256,4
572,734,4
572,18492,5
572,38399,5
572,8779,5
572,1783,4
572,13269,4
572,963,4
572,36909,5
572,28045,4
572,10013,4
572,33059,4
572,16653,4
572,27575,5
572,1344,1
572,35299,1
572,34694,3
572,7576,2
573,31188,4
573,37099,4
573,1090,4
573,1265,5
573,24918,5
573,11780,5
573,34460,4
573,39688,4
573,32833,5
573,15790,5
573,40819,4
573,35837,4
573,37762,4
573,951,5
573,1398,4
573,910,5
573,10396,5
573,37391,4
573,28085,4
573,41674,2
573,11029,2
574,23808,4
574,34948,5
574,17992,5
574,24174,4
574,39782,4
574,17562,4
574,18245,5
574,16637,4
574,39399,4
574,22650,5
574,23776,5
574,18659,4
574,23190,4
574,23199,5
574,18115,4
574,6349,4
574,9776,3
574,2154,2
574,3228,2
575,10945,4
575,8659,4
575,18459,5
575,39691,4
575,6067,5
575,6900,4
575,23620,5
575,14335,4
575,4559,4
575,12309,4
575,13789,5
575,8441,4
575,35842,5
575,3102,5
575,13683,5
575,34717,5
575,859,5
575,28503,2
575,24614,1
575,3065,2
575,41053,3
575,1699,3
576,451,5
576,1626,5
576,29955,4
576,28420,4
576,40260,4
576,29053,5
576,31614,4
576,6250,5
576,25838,4
576,36907,4
576,37784,4
576,33908,4
576,37220,4
576,36170,4
576,36642,5
576,31985,4
576,23385,5
576,29715,5
576,34314,1
576,6393,2
576,1927,2
576,15705,1
577,34022,5
577,37804,4
577,27584,4
577,25808,5
577,37267,4
577,7652,5
577,37425,5
577,26879,4
577,27286,4
577,645,5
577,37843,4
577,1662,4
577,26138,5
577,31665,5
577,37320,4
577,245,5
577,28574,5
577,22200,5
577,27275,5
577,11122,2
577,12325,2
577,25963,1
577,40410,1
577,13619,2
578,19533,5
578,11606,5
578,24670,4
578,906,5
578,1481,5
578,22375,5
578,24414,5
578,13353,5
578,25353,5
578,21412,4
578,23189,4
578,24291,4
578,34994,5
578,23956,4
578,21348,4
578,36615,5
578,39681,5
578,1996,5
578,20204,5
578,23707,4
578,19091,1
578,38169,2
578,32824,3
578,19248,2
578,5905,3
579,23111,5
579,25556,5
579,22338,4
579,36628,4
579,18417,4
579,35603,4
579,234,5
579,21568,4
579,19385,4
579,17590,4
579,18510,5
579,19506,4
579,22840,4
579,17116,4
579,22325,5
579,21448,5
579,11592,2
579,19052,2
579,9751,2
580,19085,4
580,35045,5
580,23834,5
580,24536,5
580,34361,5
580,7452,4
580,34893,5
580,267,5
580,21056,5
580,25057,5
580,7706,5
580,16658,4
580,41899,5
580,2964,4
580,21455,4
580,565,5
580,19970,4
580,19805,5
580,22000,5
580,379,5
580,16185,5
580,22734,4
580,20327,5
580,25219,4
580,22549,3
580,13713,2
581,9420,5
581,29116,4
581,32166,4
581,12671,4
581,32914,5
581,27404,5
581,38188,4
581,1857,4
581,12128,4
581,20343,5
581,34096,5
581,29798,5
581,31894,5
581,12729,4
581,37811,4
581,26782,4
581,14968,3
581,32823,3
581,20327,2
581,17476,2
581,28822,3
582,40763,4
582,306,5
582,9443,4
582,34911,4
582,9474,5
582,15225,5
582,15798,4
582,16519,4
582,39772,5
582,11261,5
582,1161,5
582,7673,5
582,9695,5
582,863,5
582,40036,5
582,1354,5
582,18983,5
582,16045,4
582,24376,5
582,25306,4
582,16387,5
582,25680,5
582,39682,5
582,16137,3
582,23917,3
582,17173,1
582,32771,2
583,1440,5
583,283,5
583,35,5
583,35977,4
583,19141,5
583,36470,5
583,34696,4
583,34686,4
583,25500,5
583,18189,5
583,20517,4
583,17,4
583,23248,5
583,16942,5
583,23739,5
583,36172,5
583,34473,5
583,34509,5
583,96,4
583,34543,4
583,34377,5
583,10,5
583,88,5
583,22553,5
583,26463,2
583,36134,2
584,23689,5
584,13230,5
584,25688,4
584,35980,4
584,25198,5
584,20851,4
584,17072,4
584,17192,5
584,16626,4
584,21198,4
584,359,4
584,23928,5
584,34266,5
584,21718,4
584,16527,5
584,19754,4
584,26243,5
584,22042,4
584,9097,5
584,19802,5
584,16971,5
584,20067,4
584,20648,5
584,23383,5
584,16612,2
584,20464,2
584,8448,1
584,39527,2
584,25347,3
585,16277,4
585,20907,5
585,35097,5
585,8142,4
585,23835,5
585,24445,4
585,19916,4
585,4074,5
585,18795,4
585,35056,5
585,20461,5
585,13353,5
585,16537,4
585,20078,5
585,34624,4
585,16146,5
585,24092,5
585,271,4
585,14676,5
585,35935,5
585,34493,5
585,33650,3
585,4020,2
586,24472,5
586,212,5
586,37134,4
586,18662,5
586,24419,5
586,25267,4
586,37567,5
586,1619,5
586,37967,5
586,19606,5
586,35000,4
586,23388,5
586,29179,4
586,1164,4
586,18184,4
586,236,4
586,23151,5
586,16917,4
586,28986,5
586,25651,5
586,39910,5
586,866,4
586,22025,5
586,40895,2
586,12978,2
587,34589,4
587,33031,4
587,38637,4
587,26910,5
587,24734,4
587,1054,5
587,7638,4
587,35815,5
587,36439,4
587,37049,4
587,30000,5
587,31519,4
587,38295,5
587,1829,5
587,1503,5
587,4997,5
587,18273,5
587,5391,5
587,27719,2
587,27183,2
587,15682,2
587,13334,2
588,16442,4
588,21775,5
588,34806,5
588,13800,4
588,21491,5
588,1742,5
588,18276,4
588,20429,4
588,20941,4
588,240,4
588,33585,5
588,18576,4
588,1040,4
588,21173,4
588,22723,5
588,22113,5
588,16523,4
588,24765,4
588,21600,4
588,18033,4
588,17289,5
588,21033,4
588,25393,4
588,1334,3
588,13674,2
588,288,3
588,38160,3
588,36325,1
589,31230,4
589,3194,5
589,3492,5
589,33556,5
589,31722,4
589,1990,5
589,37449,4
589,26245,4
589,11667,5
589,32828,4
589,29629,4
589,8094,5
589,9098,5
589,39888,4
589,29499,5
589,39565,2
589,30590,1
590,23381,4
590,21406,5
590,21986,4
590,23732,4
590,20541,5
590,24482,4
590,25435,5
590,21416,4
590,17250,5
590,16636,4
590,23747,4
590,10016,4
590,21864,5
590,19975,4
590,2639,4
590,23373,5
590,20377,4
590,32512,1
590,794,2
590,32369,2
590,19026,1
590,11729,2
591,28728,5
591,13057,4
591,30385,4
591,37,4
591,7424,4
591,13451,5
591,2718,4
591,31279,5
591,38023,4
591,34791,4
591,35981,4
591,301,5
591,37597,5
591,24751,5
591,36634,4
591,32452,5
591,29339,4
591,22458,2
591,24313,1
591,18417,1
591,27703,2
591,15885,1
592,22011,4
592,29776,4
592,18600,5
592,36070,5
592,23778,4
592,19261,5
592,19227,5
592,602,4
592,1029,5
592,17883,4
592,35575,4
592,20550,4
592,19517,5
592,22116,5
592,17140,5
592,19127,4
592,5543,1
592,9253,2
592,17916,1
592,28596,3
593,40389,5
593,36071,5
593,35588,5
593,31508,4
593,32779,4
593,17230,5
593,1388,5
593,2675,4
593,28233,5
593,26782,5
593,31635,5
593,5926,4
593,25668,4
593,40306,5
593,31589,4
593,28372,4
593,41884,4
593,27174,4
593,19272,2
593,32114,3
593,34588,2
594,1,5
594,19760,5
594,25055,4
594,19261,5
594,24861,4
594,34146,5
594,34855,5
594,19777,5
594,22699,5
594,17696,5
594,834,4
594,25045,4
594,36236,4
594,20724,4
594,21563,5
594,666,5
594,20650,3
594,30504,2
594,24658,3
594,19442,2
594,23867,3
595,23264,4
595,18552,5
595,19540,5
595,21384,4
595,398,5
595,22234,4
595,20802,4
595,23120,4
595,3493,5
595,19354,5
595,18709,4
595,771,5
595,20069,5
595,436,5
595,20561,5
595,23422,5
595,23183,5
595,7452,4
595,22517,4
595,33499,5
595,24168,4
595,14948,3
595,35457,1
595,33553,1
595,41616,1
595,12348,3
596,16369,5
596,16494,5
596,39522,5
596,22886,4
596,17412,5
596,17763,4
596,35057,5
596,22593,5
596,35084,4
596,17319,4
596,20040,5
596,18163,5
596,17264,4
596,18811,4
596,17893,5
596,18990,5
596,36761,5
596,16812,5
596,18432,4
596,18790,5
596,9167,2
596,35291,2
597,271,4
597,34715,5
597,24225,4
597,23792,5
597,38117,5
597,834,5
597,34258,4
597,25084,4
597,38912,5
597,36050,4
597,34311,5
597,23474,5
597,17008,5
597,17338,4
597,34304,5
597,2158,3
597,32124,3
597,37782,1
597,28489,2
598,24526,4
598,1179,5
598,13114,5
598,1093,4
598,17630,5
598,21668,4
598,580,4
598,22898,5
598,22729,4
598,223,5
598,22232,5
598,22105,5
598,758,4
598,26214,4
598,25345,5
598,36414,5
598,22332,5
598,19414,5
598,24517,4
598,20967,5
598,25139,4
598,21235,4
598,23146,4
598,16724,4
598,34595,1
598,628,2
599,16148,4
599,23816,4
599,22867,5
599,19109,5
599,19750,5
599,34764,5
599,619,5
599,1769,4
599,125,5
599,1659,5
599,34387,5
599,6983,4
599,37325,4
599,35827,4
599,29638,5
599,29952,1
599,9343,2
599,33394,2
599,23009,3
599,1844,3
600,17529,4
600,25640,5
600,25279,4
600,17705,4
600,35742,5
600,19850,5
600,1884,5
600,23727,4
600,24380,4
600,1636,4
600,23248,5
600,36536,5
600,36081,4
600,21668,5
600,33743,5
600,24993,4
600,25198,5
600,6517,1
600,25435,1
601,23589,4
601,40991,5
601,34607,4
601,6425,5
601,2529,4
601,24177,5
601,6349,5
601,14359,4
601,4076,4
601,19592,5
601,6386,5
601,3142,5
601,5891,4
601,19043,4
601,7252,5
601,17948,4
601,36000,5
601,35932,4
601,14414,5
601,6231,4
601,10343,4
601,9892,5
601,32466,2
601,21964,2
601,8139,3
601,22445,2
602,15495,4
602,6381,5
602,14186,5
602,22913,5
602,4219,4
602,1273,5
602,17594,5
602,10323,4
602,35069,5
602,4005,4
602,8145,5
602,12454,5
602,34255,5
602,19961,5
602,40573,4
602,36143,5
602,39434,5
602,8112,1
602,24367,2
602,28961,1
602,22282,2
602,16430,2
603,12354,5
603,6189,5
603,12262,4
603,40718,5
603,25422,4
603,3353,5
603,2628,5
603,3326,4
603,12114,4
603,1927,5
603,3856,5
603,25476,4
603,14438,4
603,40979,4
603,9922,5
603,3813,2
603,41225,1
603,6117,1
604,32879,4
604,26337,4
604,2028,4
604,21860,5
604,2786,4
604,25619,4
604,32607,4
604,14804,5
604,14569,5
604,30160,5
604,27932,5
604,1003,4
604,26782,4
604,33881,4
604,28405,5
604,31193,5
604,38027,5
604,36363,2
604,6582,2
604,25834,3
604,18171,2
604,2232,2
605,34951,5
605,34187,5
605,42,4
605,615,5
605,20996,5
605,18503,4
605,35338,5
605,1058,5
605,88,5
605,26757,4
605,435,5
605,36753,4
605,971,4
605,35351,4
605,25587,5
605,35717,5
605,34999,4
605,1482,4
605,29710,2
605,24431,2
605,17838,2
605,38687,3
605,14931,1
606,23486,5
606,20312,4
606,23058,4
606,36757,4
606,35337,4
606,25320,4
606,19315,5
606,35004,5
606,24216,4
606,39161,4
606,36636,4
606,19834,5
606,25276,5
606,36761,5
606,4233,4
606,35742,5
606,29098,4
606,702,5
606,3834,2
606,16154,1
606,15387,2
607,17698,5
607,23109,4
607,17970,5
607,29277,4
607,16386,4
607,401,5
607,9970,5
607,16161,5
607,37377,5
607,36249,4
607,28701,4
607,13361,4
607,10808,5
607,924,5
607,39170,4
607,25126,1
607,17961,3
607,38208,1
608,16630,4
608,3045,4
608,16794,4
608,39391,5
608,1295,5
608,38586,4
608,138,4
608,6620,5
608,22148,4
608,9690,5
608,16190,4
608,23377,4
608,1539,5
608,17167,5
608,23343,4
608,10528,5
608,18785,4
608,20499,4
608,34528,1
608,33030,2
609,936,4
609,26724,4
609,780,4
609,36566,5
609,36402,5
609,20324,4
609,25198,4
609,34418,4
609,1878,4
609,25645,5
609,20519,4
609,21557,4
609,20784,4
609,328,5
609,37559,5
609,667,4
609,589,5
609,40310,3
609,38197,3
609,8202,2
610,28534,4
610,32913,5
610,16224,5
610,28395,5
610,1455,4
610,30008,5
610,27573,4
610,31454,4
610,27840,4
610,29900,4
610,38316,5
610,35860,5
610,1354,5
610,329,4
610,38345,5
610,26501,5
610,39886,5
610,26618,4
610,35,5
610,22021,5
610,22799,4
610,37026,5
610,25813,5
610,151,5
610,37433,5
610,34955,3
610,30390,3
611,671,4
611,23415,4
611,17378,5
611,27699,4
611,19933,4
611,19167,4
611,13932,4
611,354,4
611,863,5
611,16139,5
611,17199,5
611,814,5
611,21255,4
611,20058,4
611,24105,5
611,986,5
611,24667,5
611,1746,4
611,24589,4
611,41204,4
611,348,4
611,39287,5
611,32744,5
611,7835,2
611,11328,3
611,30877,2
611,7800,1
611,27858,1
612,16155,5
612,17888,4
612,23088,5
612,21266,4
612,22224,5
612,21835,5
612,3199,4
612,28436,5
612,16157,4
612,22357,4
612,21383,4
612,19568,5
612,7196,4
612,22,4
612,36073,4
612,35337,4
612,9882,4
612,34184,4
612,17481,5
612,19349,4
612,16475,5
612,19488,4
612,17917,5
612,39164,4
612,23761,4
612,19366,3
612,7248,2
612,31251,2
612,40339,3
612,40225,3
613,26407,4
613,31933,4
613,23445,5
613,1880,4
613,19286,5
613,27022,5
613,29041,5
613,37524,5
613,4952,4
613,21688,4
613,21272,5
613,1446,4
613,21635,5
613,19735,4
613,37115,5
613,1200,4
613,29685,4
613,9472,4
613,17287,5
613,510,4
613,22046,5
613,20479,5
613,39483,5
613,16481,4
613,13370,2
613,16019,3
614,37177,5
614,419,5
614,26376,5
614,30048,4
614,29459,4
614,3900,4
614,28731,4
614,28037,5
614,7118,4
614,37756,5
614,15573,5
614,13284,4
614,7660,4
614,1416,4
614,11855,5
614,26094,4
614,8723,5
614,29388,4
614,1334,5
614,3977,1
614,18071,2
614,6465,3
614,9283,3
615,26887,4
615,12454,4
615,4237,4
615,39900,4
615,10764,5
615,26522,5
615,3773,4
615,38088,5
615,30648,5
615,73,5
615,29776,4
615,1459,5
615,293,4
615,26889,4
615,32377,4
615,12168,5
615,21744,2
615,7976,1
616,27636,4
616,9190,5
616,1385,5
616,2194,4
616,16500,5
616,7918,4
616,39691,5
616,12961,5
616,1580,4
616,10107,5
616,21015,5
616,35020,4
616,1141,4
616,1280,4
616,1380,4
616,21253,4
616,27500,3
616,29942,2
616,21161,2
616,24630,3
617,36265,5
617,21328,4
617,9093,4
617,25574,5
617,21312,5
617,1673,4
617,20432,4
617,20222,5
617,25470,4
617,21287,4
617,21152,4
617,35433,5
617,36833,5
617,640,5
617,234,4
617,36523,4
617,20552,4
617,20938,5
617,36681,5
617,17658,5
617,20514,4
617,24178,4
617,5482,3
617,1882,2
618,22699,5
618,3944,5
618,25517,5
618,6822,5
618,16314,4
618,6602,5
618,2794,4
618,5330,4
618,17982,5
618,2529,4
618,8502,4
618,2857,4
618,11401,5
618,6980,5
618,9287,4
618,14203,4
618,34547,2
618,16331,2
618,34166,2
618,22899,1
618,40548,3
619,6996,5
619,20931,5
619,9388,5
619,30721,5
619,20198,4
619,5302,4
619,4066,4
619,534,5
619,3194,5
619,14040,5
619,8409,5
619,350,4
619,702,4
619,875,4
619,7929,5
619,17104,4
619,18097,1
619,27937,1
619,18859,2
620,8223,5
620,15466,4
620,18108,4
620,14268,5
620,9429,5
620,15522,5
620,5612,4
620,40867,5
620,39559,4
620,10255,4
620,5287,5
620,39518,4
620,9489,4
620,12605,5
620,39158,5
620,7252,5
620,11589,4
620,27777,5
620,666,4
620,7175,5
620,8794,5
620,14292,4
620,35729,5
620,15086,4
620,32118,3
620,9125,2
620,8613,2
620,8838,1
621,908,5
621,35672,4
621,20324,5
621,34626,4
621,24162,5
621,34858,5
621,25673,4
621,34938,5
621,21341,5
621,34855,4
621,34,4
621,34992,5
621,35603,4
621,84,4
621,16922,5
621,25421,4
621,36417,4
621,34200,4
621,34523,4
621,36172,4
621,17,4
621,22831,4
621,35105,5
621,23219,5
621,27895,3
621,4815,2
622,21477,4
622,21656,5
622,9795,5
622,4291,4
622,6703,4
622,4507,4
622,10051,4
622,216,4
622,3183,5
622,23638,5
622,18501,4
622,8837,5
622,6707,5
622,22850,4
622,8706,5
622,17199,5
622,12601,5
622,23407,5
622,15077,4
622,9243,2
622,5206,2
622,37476,1
623,20612,5
623,25262,5
623,17695,4
623,2706,5
623,23393,4
623,19643,5
623,17406,4
623,17910,5
623,23018,4
623,22821,5
623,22766,5
623,25041,5
623,35569,5
623,1058,4
623,33288,4
623,34685,4
623,40947,2
623,4699,2
623,40565,2
624,40374,5
624,40615,4
624,29774,4
624,37668,5
624,9073,4
624,20510,5
624,19375,5
624,22539,5
624,5391,5
624,41633,5
624,28961,4
624,26367,5
624,23455,5
624,28478,4
624,87,4
624,29020,4
624,38909,5
624,16284,2
624,4106,1
624,33897,1
625,29000,4
625,22875,4
625,22488,4
625,15926,5
625,38135,5
625,25847,4
625,32895,5
625,37556,4
625,37268,4
625,37959,5
625,20452,4
625,36882,5
625,26853,5
625,38031,4
625,531,4
625,29062,4
625,30491,4
625,33556,5
625,20065,5
625,624,4
625,26076,4
625,32240,4
625,25209,3
625,37533,2
625,35789,2
625,16621,3
626,12258,5
626,2056,5
626,4753,4
626,8992,4
626,15991,4
626,9466,5
626,2659,5
626,2197,4
626,1942,4
626,38343,4
626,7541,4
626,13955,4
626,17059,4
626,835,5
626,7632,5
626,40800,4
626,14967,4
626,4830,4
626,12510,4
626,13992,5
626,35381,2
626,32369,1
626,16344,1
627,36826,5
627,20996,4
627,15103,5
627,19568,5
627,36761,4
627,35483,5
627,22785,4
627,35268,5
627,34444,5
627,25297,4
627,246,5
627,34411,5
627,18740,4
627,20187,4
627,12,5
627,35938,5
627,18189,5
627,23,4
627,1286,4
627,35825,4
627,35620,5
627,133,4
627,516,4
627,41806,2
627,20322,2
628,19470,4
628,8412,4
628,13230,4
628,1004,5
628,19539,4
628,24194,5
628,795,4
628,25042,5
628,17785,5
628,17665,4
628,20167,4
628,21851,5
628,10606,4
628,18267,4
628,10454,4
628,7086,5
628,2393,5
628,9102,3
628,31311,3
628,31591,2
629,20454,4
629,8,5
629,17782,5
629,20419,5
629,18322,4
629,22601,4
629,17741,5
629,466,4
629,24178,5
629,101,5
629,20735,5
629,838,4
629,21678,5
629,20743,4
629,17969,4
629,24907,4
629,22330,5
629,21,4
629,26996,2
629,797,1
630,40060,4
630,38064,4
630,6559,5
630,30963,4
630,1718,5
630,8412,5
630,7531,5
630,11492,4
630,17758,5
630,4333,5
630,28438,4
630,15982,5
630,11372,5
630,6745,5
630,28482,4
630,29482,5
630,10899,4
630,5983,5
630,26410,4
630,5807,4
630,11469,4
630,25044,2
630,13117,2
631,8279,4
631,39691,5
631,39374,4
631,36813,5
631,8113,4
631,16999,4
631,2952,4
631,9714,5
631,4326,5
631,39373,5
631,11685,5
631,36236,4
631,2178,4
631,10334,5
631,2197,5
631,10958,5
631,14542,5
631,36484,5
631,34202,5
631,1819,5
631,40718,4
631,13786,2
631,31246,1
632,32909,5
632,30750,4
632,7847,4
632,31966,4
632,26550,4
632,28325,4
632,19403,5
632,1834,5
632,1492,4
632,29957,4
632,5,4
632,37575,5
632,37999,5
632,29116,5
632,37208,4
632,38010,4
632,32817,4
632,513,4
632,33499,5
632,2133,5
632,8200,3
632,8961,1
632,17973,2
632,36534,3
632,9642,1
633,25435,4
633,24548,4
633,35372,4
633,25377,5
633,21434,4
633,16873,5
633,25238,5
633,21669,5
633,25218,5
633,22375,5
633,25223,5
633,14256,5
633,36246,5
633,19393,5
633,18876,4
633,24047,4
633,22357,5
633,19013,5
633,29988,2
633,9094,2
633,27326,2
634,13034,4
634,20289,5
634,39266,5
634,6650,5
634,12472,5
634,40932,5
634,1473,4
634,39419,5
634,4507,5
634,13507,5
634,16045,4
634,11217,5
634,24656,5
634,14525,5
634,11225,4
634,4142,5
634,15001,4
634,15417,5
634,39584,4
634,13020,4
634,7123,2
634,33209,2
634,33191,1
634,28071,1
634,6830,3
635,8221,5
635,28733,4
635,12976,5
635,12361,4
635,15326,4
635,15854,4
635,33075,4
635,32942,4
635,26776,5
635,1305,5
635,524,4
635,2514,4
635,40746,5
635,15215,4
635,12128,5
635,28673,5
635,28833,4
635,29206,5
635,12866,2
635,20506,2
635,4924,2
635,15426,3
635,11592,3
636,30260,5
636,499,5
636,22826,5
636,36322,5
636,26691,4
636,38323,4
636,35026,4
636,34147,4
636,665,4
636,18748,4
636,564,5
636,649,4
636,18943,5
636,17095,5
636,34793,4
636,23230,5
636,1661,5
636,20731,4
636,19980,4
636,25856,4
636,23867,4
636,2438,2
636,26964,2
636,28443,3
637,10748,4
637,1058,4
637,11016,5
637,14915,5
637,14863,4
637,13384,4
637,14035,5
637,13736,5
637,3366,4
637,6215,4
637,20299,4
637,9336,4
637,39165,5
637,1661,5
637,1043,4
637,950,5
637,42,4
637,36833,4
637,12929,4
637,9489,4
637,38940,2
637,30913,2
638,23095,4
638,24416,5
638,1181,4
638,22054,4
638,24768,4
638,665,4
638,6191,4
638,701,4
638,25437,4
638,28834,5
638,1275,4
638,2517,4
638,30874,4
638,31038,5
638,35731,4
638,40119,4
638,1021,5
638,24317,4
638,22509,4
638,26654,4
638,28381,5
638,4995,2
638,9856,2
639,35517,4
639,27253,4
639,14507,4
639,32376,4
639,791,5
639,28084,4
639,27367,5
639,40145,5
639,37797,5
639,28310,5
639,33866,5
639,34801,5
639,37412,4
639,37295,5
639,32072,5
639,12217,5
639,37546,4
639,8222,5
639,943,4
639,30339,5
639,16919,5
639,9211,5
639,18659,2
639,24644,3
639,13056,2
640,37836,4
640,3468,5
640,28616,4
640,29211,5
640,30873,4
640,30446,5
640,5293,4
640,1034,4
640,27876,4
640,67,5
640,37883,4
640,37921,5
640,33075,5
640,7211,4
640,27318,5
640,15006,4
640,28846,4
640,28576,5
640,28322,4
640,21569,5
640,27711,4
640,34352,5
640,24073,3
640,28660,1
641,22498,4
641,21881,5
641,20413,5
641,24194,4
641,21694,5
641,771,4
641,16845,4
641,24014,4
641,25483,5
641,17850,4
641,16369,5
641,17453,4
641,19488,4
641,16558,5
641,39713,4
641,21587,5
641,6936,3
641,26102,1
641,11416,1
641,2744,3
641,33495,2
642,22034,4
642,21225,4
642,41834,5
642,24731,5
642,142,4
642,34174,4
642,18886,4
642,25102,5
642,19093,4
642,11146,4
642,917,5
642,29546,5
642,1290,5
642,16225,4
642,526,4
642,6,4
642,878,4
642,34719,4
642,12043,2
642,34111,3
643,22734,4
643,20579,5
643,36237,5
643,24782,4
643,22450,5
643,36033,4
643,25484,4
643,22153,4
643,21067,5
643,19085,4
643,22988,5
643,18699,5
643,23886,5
643,21152,5
643,19025,5
643,9491,4
643,21595,5
643,16666,4
643,24399,5
643,21699,5
643,17797,5
643,23059,4
643,20252,2
643,40472,3
643,3183,1
643,24735,2
643,35260,2
644,27086,5
644,5799,5
644,37280,5
644,38153,4
644,37690,5
644,1653,4
644,26836,4
644,10609,5
644,14096,5
644,533,4
644,33899,5
644,4656,4
644,31610,5
644,2703,4
644,20225,4
644,7773,2
644,5162,1
645,23899,5
645,37675,4
645,8572,5
645,20955,4
645,18427,4
645,23482,4
645,35621,4
645,13334,5
645,20432,5
645,9739,4
645,7660,5
645,4142,5
645,10543,4
645,14501,4
645,19496,5
645,22176,5
645,5826,5
645,2054,4
645,23407,5
645,9254,4
645,3432,4
645,20606,2
645,33506,2
646,39,4
646,9564,4
646,34411,5
646,36316,5
646,23778,5
646,21253,5
646,24986,5
646,36459,5
646,24623,5
646,34523,5
646,19276,5
646,36826,5
646,22577,5
646,19093,5
646,23886,5
646,34589,4
646,29233,4
646,18475,5
646,16623,4
646,835,4
646,18795,4
646,28830,3
646,288,2
646,22644,3
647,35464,4
647,20065,5
647,20995,5
647,23719,5
647,20961,4
647,168,4
647,36484,5
647,1673,5
647,17709,5
647,18739,4
647,21542,4
647,707,4
647,21737,4
647,21911,5
647,34768,4
647,36523,5
647,41432,2
647,16778,2
647,35087,1
647,2113,3
648,22033,5
648,27270,4
648,23196,5
648,18787,4
648,17452,5
648,17613,5
648,363,5
648,16794,5
648,19449,5
648,21795,4
648,24915,4
648,33256,4
648,16113,4
648,18036,4
648,21515,4
648,22754,4
648,29008,5
648,40563,1
648,35831,3
648,39367,3
649,35258,4
649,30740,5
649,17204,5
649,67,5
649,22299,5
649,36002,4
649,23281,4
649,29149,5
649,25221,5
649,7178,4
649,405,5
649,19546,4
649,20008,4
649,34036,4
649,18357,4
649,1813,4
649,19826,4
649,271,5
649,23251,4
649,14523,2
649,11200,3
649,1783,3
650,6253,4
650,39343,4
650,37009,4
650,40940,4
650,17496,5
650,15648,5
650,6606,4
650,39157,5
650,17192,5
650,35364,4
650,34473,4
650,13956,5
650,8441,4
650,40725,4
650,6882,4
650,16252,5
650,39690,5
650,36504,5
650,15222,5
650,24689,2
650,30221,2
650,12796,3
651,999,4
651,23852,4
651,34220,5
651,21631,5
651,34300,4
651,37948,5
651,34474,4
651,34544,5
651,35924,4
651,22025,4
651,1132,5
651,17875,5
651,35803,5
651,22118,5
651,36753,5
651,39209,1
651,30169,2
651,30713,1
652,14863,4
652,13603,4
652,1380,4
652,36490,4
652,36090,4
652,4898,4
652,24739,5
652,3469,5
652,8027,5
652,22392,5
652,12818,5
652,2796,4
652,34884,4
652,2076,5
652,40725,4
652,113,4
652,25242,5
652,24444,5
652,11970,5
652,23842,4
652,5795,5
652,10852,5
652,36665,1
652,31477,2
653,20549,4
653,16917,5
653,25030,5
653,35961,4
653,28487,5
653,23611,4
653,16163,4
653,20056,4
653,29046,4
653,23292,5
653,23033,4
653,18902,4
653,17607,5
653,21215,5
653,24983,4
653,24942,5
653,34649,2
653,2059,3
653,9247,1
653,34062,2
653,37004,3
654,37270,4
654,34024,5
654,26334,4
654,28616,4
654,38003,5
654,32411,4
654,37404,5
654,12587,5
654,26006,5
654,29366,4
654,24934,4
654,31959,5
654,25753,4
654,33637,5
654,32013,4
654,26403,5
654,26329,4
654,17529,4
654,25651,5
654,18522,4
654,37027,4
654,22902,2
654,7538,2
654,5520,3
654,13658,2
654,7278,2
655,24504,4
655,16617,5
655,24000,4
655,21388,4
655,19786,5
655,23137,4
655,17729,4
655,22963,4
655,650,4
